granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,bee_colonies_10k,honey_production_tonnes,yield_kg_per_colony,beekeeper_households,colonies_per_household,nectar_source_score,pesticide_risk_score,dominant_nectar_source,data_source
county_year,2016,浙江,30.2741,120.1551,华东,桐庐,,大转地意蜂,7.42,3732.1,50.3,3313,22.4,1,4,椴树,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,桐庐,,大转地意蜂,6.5,2821.2,43.4,2322,28.0,6,9,紫云英,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,桐庐,,定地意蜂,6.85,1569.7,22.9,2488,27.5,9,1,刺槐,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,桐庐,,大转地意蜂,7.06,2174.1,30.8,3728,18.9,2,4,向日葵,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,桐庐,,小转地,7.28,3847.0,52.8,3583,20.3,9,9,紫云英,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,桐庐,,定地中蜂,7.46,3642.6,48.8,2743,27.2,7,2,荆条,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,桐庐,,小转地,7.68,3474.0,45.2,3122,24.6,9,10,椴树,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,桐庐,,定地意蜂,8.07,3833.6,47.5,2799,28.8,6,7,紫云英,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,桐庐,,小转地,8.14,2607.7,32.0,3720,21.9,7,9,荔枝,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,桐庐,,大转地意蜂,7.34,4990.6,68.0,3132,23.4,1,5,柑橘,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,淳安,,小转地,0.82,166.7,20.3,285,28.7,4,6,油菜,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,淳安,,小转地,0.72,440.0,61.1,245,29.3,2,1,椴树,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,淳安,,小转地,0.78,299.2,38.4,396,19.7,4,5,荔枝,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,淳安,,大转地意蜂,0.8,527.2,65.9,350,22.8,6,8,荆条,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,淳安,,大转地意蜂,0.79,435.6,55.1,274,28.8,10,5,油菜,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,淳安,,大转地意蜂,0.81,193.8,23.9,325,24.9,6,6,紫云英,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,淳安,,小转地,0.79,501.6,63.5,278,28.4,10,1,紫云英,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,淳安,,小转地,0.75,269.7,36.0,308,24.3,6,9,枣树,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,淳安,,定地中蜂,0.75,524.0,69.9,287,26.1,10,10,向日葵,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,淳安,,小转地,0.73,433.0,59.3,314,23.2,3,6,刺槐,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,建德,,定地中蜂,4.63,1533.8,33.1,1883,24.6,9,7,荆条,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,建德,,定地中蜂,4.75,1420.5,29.9,1998,23.8,10,4,向日葵,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,建德,,大转地意蜂,4.97,1605.9,32.3,1852,26.8,5,7,龙眼,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,建德,,定地中蜂,5.03,1289.0,25.6,2019,24.9,7,6,龙眼,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,建德,,定地意蜂,5.14,2712.4,52.8,2322,22.1,3,6,柑橘,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,建德,,定地中蜂,5.29,2706.3,51.2,1914,27.6,1,4,枣树,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,建德,,大转地意蜂,5.36,3024.3,56.4,2697,19.9,2,1,枣树,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,建德,,定地意蜂,5.71,3622.3,63.4,1960,29.1,1,6,刺槐,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,建德,,小转地,5.11,1869.9,36.6,2160,23.7,4,9,向日葵,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,建德,,小转地,5.79,2961.7,51.2,2355,24.6,1,7,柑橘,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,临安,,小转地,8.79,2022.2,23.0,4172,21.1,10,5,油菜,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,临安,,定地意蜂,9.0,2099.7,23.3,3067,29.3,6,2,油菜,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,临安,,定地中蜂,9.27,3645.5,39.3,3241,28.6,9,2,龙眼,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,临安,,小转地,9.14,2230.3,24.4,3631,25.2,9,8,向日葵,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,临安,,定地意蜂,9.22,2984.5,32.4,5049,18.3,6,8,紫云英,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,临安,,定地意蜂,9.45,5123.4,54.2,5186,18.2,5,4,向日葵,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,临安,,定地中蜂,9.16,3012.2,32.9,4886,18.7,1,9,荔枝,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,临安,,小转地,9.04,3583.7,39.6,4090,22.1,2,7,向日葵,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,临安,,小转地,10.61,5440.4,51.3,4185,25.3,7,4,柑橘,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,临安,,定地意蜂,8.72,5710.4,65.5,2941,29.6,8,9,荆条,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,余姚,,小转地,2.71,1626.1,60.0,1106,24.5,5,9,荆条,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,余姚,,小转地,2.55,1491.8,58.5,882,28.9,6,2,向日葵,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,余姚,,小转地,2.53,738.9,29.2,949,26.6,1,6,紫云英,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,余姚,,定地意蜂,2.49,1426.3,57.3,1150,21.6,3,4,刺槐,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,余姚,,定地意蜂,2.59,1794.8,69.3,1414,18.3,10,10,柑橘,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,余姚,,定地意蜂,2.58,1402.7,54.4,1241,20.8,2,8,荆条,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,余姚,,定地意蜂,2.64,1467.9,55.6,1045,25.3,3,7,椴树,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,余姚,,定地中蜂,2.66,832.9,31.3,1332,20.0,1,5,紫云英,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,余姚,,小转地,2.52,759.6,30.1,967,26.1,2,3,椴树,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,余姚,,定地中蜂,3.01,1091.0,36.2,1260,23.9,4,7,紫云英,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,慈溪,,定地中蜂,7.46,4178.3,56.0,2674,27.9,10,10,柑橘,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,慈溪,,大转地意蜂,7.7,4250.8,55.2,2996,25.7,9,2,椴树,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,慈溪,,小转地,7.87,5028.1,63.9,2758,28.5,9,9,紫云英,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,慈溪,,大转地意蜂,7.68,3023.6,39.4,4157,18.5,4,5,椴树,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,慈溪,,定地中蜂,7.99,4904.3,61.4,3689,21.7,3,7,荔枝,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,慈溪,,小转地,8.12,3722.9,45.8,4352,18.7,8,8,刺槐,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,慈溪,,小转地,8.36,4927.1,58.9,4318,19.4,7,7,龙眼,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,慈溪,,小转地,8.16,4040.5,49.5,4050,20.1,8,2,荔枝,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,慈溪,,小转地,7.97,4429.2,55.6,3091,25.8,2,2,刺槐,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,慈溪,,定地中蜂,8.88,2154.8,24.3,3467,25.6,9,10,荆条,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,奉化,,小转地,4.17,2736.0,65.6,1532,27.2,3,3,荆条,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,奉化,,定地中蜂,3.89,1377.2,35.4,2089,18.6,5,3,刺槐,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,奉化,,定地意蜂,3.94,795.0,20.2,1334,29.5,1,8,椴树,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,奉化,,定地中蜂,4.09,829.8,20.3,1667,24.5,4,4,柑橘,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,奉化,,大转地意蜂,4.22,1776.4,42.1,1799,23.4,4,9,荔枝,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,奉化,,大转地意蜂,4.29,2628.2,61.3,1737,24.7,3,3,油菜,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,奉化,,定地意蜂,4.38,2745.9,62.7,2375,18.4,6,2,油菜,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,奉化,,定地意蜂,4.05,1136.7,28.1,1353,29.9,10,10,柑橘,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,奉化,,定地意蜂,4.68,2001.5,42.8,2325,20.1,1,2,荔枝,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,奉化,,定地中蜂,4.21,2568.7,61.0,1463,28.8,9,2,荔枝,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,宁海,,定地中蜂,5.35,1950.6,36.5,1889,28.3,9,4,枣树,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,宁海,,大转地意蜂,4.84,2733.9,56.5,2506,19.3,8,10,荔枝,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,宁海,,定地意蜂,5.04,1662.3,33.0,1788,28.2,3,10,柑橘,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,宁海,,小转地,5.05,2266.8,44.9,1887,26.8,10,4,荔枝,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,宁海,,大转地意蜂,5.1,1081.2,21.2,2830,18.0,4,10,紫云英,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,宁海,,小转地,5.12,2458.7,48.0,2326,22.0,1,4,荔枝,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,宁海,,定地意蜂,5.05,1768.2,35.0,2684,18.8,1,2,龙眼,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,宁海,,大转地意蜂,5.1,2590.8,50.8,1910,26.7,3,4,龙眼,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,宁海,,定地中蜂,5.71,2509.9,44.0,1964,29.1,1,3,椴树,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,宁海,,定地意蜂,4.82,3049.2,63.3,2048,23.5,8,7,油菜,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,象山,,大转地意蜂,8.62,3083.8,35.8,3228,26.7,4,10,龙眼,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,象山,,小转地,7.83,2950.3,37.7,2732,28.7,5,1,龙眼,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,象山,,定地中蜂,7.88,4895.1,62.1,3088,25.5,3,10,刺槐,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,象山,,定地意蜂,8.28,4575.8,55.3,3064,27.0,1,5,紫云英,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,象山,,定地意蜂,8.55,3298.5,38.6,2997,28.5,4,9,荔枝,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,象山,,小转地,8.47,1852.4,21.9,3766,22.5,2,8,向日葵,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,象山,,小转地,8.23,3703.7,45.0,3459,23.8,6,8,向日葵,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,象山,,大转地意蜂,8.51,4976.1,58.5,3880,21.9,9,3,枣树,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,象山,,大转地意蜂,9.35,5206.4,55.7,3976,23.5,1,5,油菜,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,象山,,定地中蜂,9.46,2303.9,24.4,3764,25.1,1,2,向日葵,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,永嘉,,小转地,7.11,4118.4,57.9,3891,18.3,6,4,枣树,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,永嘉,,大转地意蜂,7.96,4667.7,58.6,3263,24.4,5,3,荆条,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,永嘉,,大转地意蜂,7.95,4066.2,51.1,4372,18.2,4,9,龙眼,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,永嘉,,定地意蜂,7.79,5232.1,67.2,3665,21.3,10,4,荆条,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,永嘉,,定地中蜂,7.9,2918.0,36.9,3115,25.4,1,3,油菜,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,永嘉,,大转地意蜂,7.96,2013.6,25.3,3049,26.1,2,7,紫云英,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,永嘉,,定地中蜂,7.75,3846.9,49.6,3081,25.2,10,6,荔枝,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,永嘉,,大转地意蜂,7.89,4569.9,57.9,3871,20.4,8,10,荆条,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,永嘉,,大转地意蜂,7.44,4086.8,54.9,2692,27.6,8,5,椴树,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,永嘉,,定地意蜂,8.22,2234.7,27.2,2798,29.4,6,7,荆条,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,文成,,定地中蜂,6.69,4289.6,64.1,2435,27.5,8,1,刺槐,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,文成,,小转地,7.08,3048.8,43.1,3186,22.2,5,6,柑橘,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,文成,,大转地意蜂,7.05,2840.0,40.3,2925,24.1,6,9,刺槐,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,文成,,定地中蜂,7.06,2826.9,40.0,2894,24.4,4,10,枣树,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,文成,,定地意蜂,7.26,2845.3,39.2,2445,29.7,4,10,紫云英,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,文成,,小转地,7.46,4428.7,59.4,3212,23.2,3,2,柑橘,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,文成,,定地意蜂,7.7,3834.9,49.8,3974,19.4,9,2,椴树,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,文成,,大转地意蜂,7.06,1657.7,23.5,2395,29.5,10,7,龙眼,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,文成,,小转地,7.54,1849.3,24.5,2908,25.9,10,1,荆条,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,文成,,定地中蜂,7.98,2759.1,34.6,3405,23.4,4,4,龙眼,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,泰顺,,定地中蜂,3.09,2037.1,65.9,1181,26.2,6,2,柑橘,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,泰顺,,小转地,3.68,1479.7,40.2,1233,29.8,5,1,龙眼,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,泰顺,,定地意蜂,3.24,649.4,20.0,1094,29.6,2,5,油菜,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,泰顺,,定地意蜂,3.49,1386.0,39.7,1320,26.4,7,7,紫云英,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,泰顺,,小转地,3.47,994.9,28.7,1689,20.5,4,9,紫云英,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,泰顺,,定地意蜂,3.58,1462.9,40.9,1603,22.3,3,3,油菜,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,泰顺,,定地中蜂,3.36,1883.8,56.1,1847,18.2,7,3,刺槐,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,泰顺,,定地中蜂,3.35,2110.8,63.0,1210,27.7,10,3,椴树,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,泰顺,,定地意蜂,3.62,1538.6,42.5,1470,24.6,4,3,紫云英,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,泰顺,,小转地,3.76,2344.0,62.3,1507,24.9,9,5,紫云英,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,苍南,,定地中蜂,8.87,1941.9,21.9,4820,18.4,6,2,柑橘,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,苍南,,定地意蜂,9.16,2482.8,27.1,3484,26.3,8,9,刺槐,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,苍南,,大转地意蜂,9.2,2968.1,32.3,3633,25.3,9,10,荔枝,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,苍南,,大转地意蜂,9.26,4329.2,46.8,3210,28.8,8,8,向日葵,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,苍南,,定地意蜂,9.42,3445.4,36.6,3785,24.9,5,5,荆条,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,苍南,,定地意蜂,9.25,5316.1,57.5,3181,29.1,1,8,柑橘,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,苍南,,大转地意蜂,9.23,6416.5,69.5,4957,18.6,5,8,刺槐,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,苍南,,定地意蜂,9.07,5368.4,59.2,4793,18.9,3,10,荔枝,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,苍南,,小转地,9.28,5296.2,57.1,4401,21.1,10,3,椴树,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,苍南,,小转地,9.52,5628.8,59.1,4735,20.1,8,3,向日葵,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,安吉,,小转地,8.78,2392.9,27.3,4617,19.0,8,7,紫云英,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,安吉,,小转地,8.96,4648.3,51.9,3848,23.3,10,6,油菜,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,安吉,,小转地,8.48,2187.8,25.8,3133,27.1,8,7,椴树,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,安吉,,小转地,8.82,5082.2,57.6,3272,27.0,7,7,椴树,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,安吉,,定地意蜂,8.8,3672.8,41.7,3611,24.4,8,7,龙眼,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,安吉,,定地意蜂,9.14,2015.5,22.1,3489,26.2,7,10,荔枝,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,安吉,,定地中蜂,8.81,2194.9,24.9,4154,21.2,8,4,柑橘,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,安吉,,小转地,9.5,5119.2,53.9,3919,24.2,6,9,油菜,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,安吉,,大转地意蜂,9.52,1960.9,20.6,3402,28.0,9,2,椴树,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,安吉,,大转地意蜂,8.85,2884.6,32.6,3314,26.7,1,10,刺槐,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,长兴,,大转地意蜂,1.1,339.3,30.8,382,28.7,2,2,柑橘,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,长兴,,小转地,1.21,786.4,65.0,467,25.9,2,3,荔枝,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,长兴,,定地中蜂,1.18,280.7,23.8,455,25.9,5,7,龙眼,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,长兴,,大转地意蜂,1.18,399.6,33.9,431,27.4,7,7,龙眼,county_simulation
county_year,2020,浙江,30.2741,120.1551,华东,长兴,,小转地,1.17,709.5,60.6,554,21.1,8,2,椴树,county_simulation
county_year,2021,浙江,30.2741,120.1551,华东,长兴,,定地中蜂,1.22,483.5,39.6,597,20.4,2,3,向日葵,county_simulation
county_year,2022,浙江,30.2741,120.1551,华东,长兴,,定地中蜂,1.23,641.7,52.2,596,20.6,5,2,油菜,county_simulation
county_year,2023,浙江,30.2741,120.1551,华东,长兴,,定地中蜂,1.12,364.3,32.5,450,24.9,1,8,荆条,county_simulation
county_year,2024,浙江,30.2741,120.1551,华东,长兴,,定地中蜂,1.26,275.8,21.9,699,18.0,5,3,龙眼,county_simulation
county_year,2025,浙江,30.2741,120.1551,华东,长兴,,定地中蜂,1.37,627.0,45.8,550,24.9,8,7,紫云英,county_simulation
county_year,2016,浙江,30.2741,120.1551,华东,德清,,大转地意蜂,7.71,3624.2,47.0,2811,27.4,7,8,刺槐,county_simulation
county_year,2017,浙江,30.2741,120.1551,华东,德清,,定地意蜂,8.27,3138.1,37.9,2830,29.2,7,1,刺槐,county_simulation
county_year,2018,浙江,30.2741,120.1551,华东,德清,,定地中蜂,8.6,3182.3,37.0,3045,28.2,5,4,荆条,county_simulation
county_year,2019,浙江,30.2741,120.1551,华东,德清,,定地意蜂,8.52,4518.7,53.0,2877,29.6,7,2,龙眼,county_simulation
