data_table,annual_avg_temp_c,annual_precipitation_mm,area_1000ha,area_yoy_pct,avg_distance_km,avg_humidity_pct,avg_retail_yuan_per_jin,avg_wind_speed_m_s,bee_colonies,bee_colonies_10k,bee_dependency,bee_friendly_by_province,bee_queen,bee_type,bee_venom_yuan_per_g,beekeeper_cost_yuan,beekeeper_households,beekeeper_households_est,beekeeper_income_yuan,beekeeper_name,beekeeper_origin,beekeeping_enterprises_2025,beekeeping_mode,beeswax,beeswax_yuan_per_kg,bloom_mid,bloom_months,bloom_north,bloom_provinces_count,bloom_south,cancelled_annual,case_year,category,chinese_bee_pct,colonies_10k,colonies_count,colonies_fao_10k,colonies_interpolated_10k,colonies_national_10k,colonies_per_ha,colonies_per_household,colonies_share_pct,colonies_source,colony_sales,colony_share_pct,colony_winter_loss_pct,consumption_per_capita_grams,cost_income_ratio_pct,cost_per_colony_yuan,cost_total,cost_total_est,cost_total_yuan,county,crop,crop_sowing_area_1000ha,cumulative_km,diesel_price_yuan_per_liter,distance_km,distribution,domestic_consumption_tonnes,dominant_nectar_source,dominant_transport,end_date,end_day,end_month,equipment,era,export_share_pct,export_tonnes,export_unit_price_usd_per_kg,export_value_10000usd,extra,extreme_heat_days,farm_id,feed_sugar,feed_total_yuan,feed_transport_share_pct,flower_type,flowering_advance_days,flowering_duration_days,flowering_mid,flowering_months,flowering_north,flowering_south,from_lat,from_lng,from_location,frost_free_days,fruit_cn,fruit_en,fruit_sci,gdp_per_capita_yuan,granularity,heavy_rain_days,honey_color,honey_color_hex,honey_grade,honey_import_tonnes,honey_income_pct,honey_plant,honey_price_yuan_per_kg,honey_price_yuan_per_tonne,honey_processing_enterprises,honey_production_2023_10kt,honey_production_kg,honey_production_tonnes,honey_sales,honey_share_pct,honey_yield_kg_per_colony,importance,income_honey,income_per_colony_yuan,income_pollination_service,income_total,income_total_est,income_total_yuan,indicator,inflorescence_type,intensive_migratory_colonies,intensive_migratory_cost,intensive_migratory_honey_price,intensive_migratory_income,intensive_migratory_profit,intensive_migratory_profit_per_colony,intensive_migratory_yield_kg,is_migratory,key_features,location,main_honey_flow_months,main_nectar_plants,main_pollinators,main_provinces,main_routes,main_transport,medicine,method,migratory_households,migratory_ratio,nectar_chain,nectar_source_score,nectar_sources,nectar_yield_kg_per_colony,net_increase,new_reg_yoy_pct,new_registrations,optimal_temp_c,orchard_area_1000ha,orchard_area_share_pct,orchard_provinces,other_cost,other_income,output_10000tonnes,output_yoy_pct,peak_month,period,period_days,pesticide_per_ha_kg,pesticide_production_10000tonnes,pesticide_risk_score,pesticide_use_10000tonnes,plant_cn,plant_en,plant_sci,plant_type,pollen,pollen_feed,pollen_rape_farmgate_yuan_per_kg,pollen_tea_farmgate_yuan_per_kg,pollen_yuan_per_kg,pollination_demand,pollination_income_pct,pollination_service,pollination_share_pct,pollination_type,population_100million,precip_change_pct,price_acacia_yuan_per_tonne,price_linden_yuan_per_tonne,price_lychee_yuan_per_tonne,price_pollen_yuan_per_kg,price_rape_yuan_per_tonne,price_royal_jelly_yuan_per_kg,processing_pct_of_total,profit,profit_margin_pct,profit_yuan,propolis,propolis_raw_farmgate_yuan_per_kg,propolis_yuan_per_kg,province,province_demand_summary,province_lat,province_lng,provinces,purchase_price_yuan_per_jin,purchase_price_yuan_per_tonne,rapeseed_area_1000ha,rapeseed_production_10000tonnes,recommended_colonies_per_ha,record_type,region,rental_price_mid_yuan,rental_price_per_colony,rental_price_range_yuan,retail_acacia_yuan_per_jin,retail_avg_yuan_per_jin,retail_premium_yuan_per_jin,retail_rape_yuan_per_jin,retail_to_purchase_ratio,retail_wildflower_yuan_per_jin,route,route_count,route_description,route_name,route_pattern,route_provinces_count,route_total_km,route_type,royal_jelly,royal_jelly_farmgate_yuan_per_kg,royal_jelly_yuan_per_kg,rural_per_capita_income_yuan,schedule,section,segment_km,segment_order,self_fertile,semi_migratory_colonies,semi_migratory_cost,semi_migratory_honey_price,semi_migratory_income,semi_migratory_profit,semi_migratory_profit_per_colony,semi_migratory_yield_kg,source_category,source_fao,source_interpolated,source_note,spring_avg_temp_c,start_date,start_day,start_month,stationary_chinese_colonies,stationary_chinese_cost,stationary_chinese_honey_price,stationary_chinese_income,stationary_chinese_profit,stationary_chinese_profit_per_colony,stationary_chinese_yield_kg,stationary_italian_colonies,stationary_italian_cost,stationary_italian_honey_price,stationary_italian_income,stationary_italian_profit,stationary_italian_profit_per_colony,stationary_italian_yield_kg,stay_days,sugar_price_yuan_per_tonne,sunshine_hours,temp_anomaly_c,temp_range_c,to_lat,to_lng,to_location,total_cost,total_enterprises,total_income,total_practitioners,transport_fuel,transport_labor,transport_maintain,transport_mode,transport_toll,transport_total_yuan,trend,type,unit,us_honey_price_usd_per_kg,value,western_bee_pct,year,yield_increase_pct,yield_kg_per_colony,yield_kg_per_ha,yield_per_colony_kg,yoy_growth_pct
bee_product_national_annual,,,,,,,,,7808208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.4,,,,,,,,,,,,,193124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193124,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,,,,,
bee_product_national_annual,,,,,,,,,7483472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.9,,,,,,,,,,,,,193000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193000,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,,,,,
bee_product_national_annual,,,,,,,,,7786087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.6,,,,,,,,,,,,,208000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208000,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,
bee_product_national_annual,,,,,,,,,7700420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.3,,,,,,,,,,,,,183175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183175,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,,,,,
bee_product_national_annual,,,,,,,,,7176170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7,,,,,,,,,,,,,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,,,,,
bee_product_national_annual,,,,,,,,,6583250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9,,,,,,,,,,,,,79070,,,,,,,,56.4,102102,,11200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181172,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,,,,,
bee_product_national_annual,,,,,,,,,6431375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9,,,,,,,,,,,,,90699,,,,,,,,49.0,86991,,9600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177690,,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,,,,,
bee_product_national_annual,,,,,,,,,6390434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,,,,,105330,,,,,,,,44.2,83461,,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188791,,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,,,,,
bee_product_national_annual,,,,,,,,,6924345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.7,,,,,,,,,,,,,162783,,,,,,,,22.9,48217,,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211000,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,,,,,
bee_product_national_annual,,,,,,,,,7108550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8,,,,,,,,,,,,,132013,,,,,,,,37.3,78678,,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210691,,,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,,,,,
bee_product_national_annual,,,,,,,,,7202550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.5,,,,,,,,,,,,,142812,,,,,,,,37.9,87188,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,,,,,
bee_product_national_annual,,,,,,,,,7494970,,,,,,5,,269444,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,120.8,,,,,27000,,,,,,,,153039,,,,,,,,39.2,98800,0.95,9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,251839,,,33.6,,,,,,,53000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,15,,3.8,,,,12.67,,,,,,,,,,,26000,,40,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,
bee_product_national_annual,,,,,,,,,7598410,,,,,,5,,265946,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,113.6,,,,,,,,,,,,,144900,,,,,,,,42.4,106700,0.92,9800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251600,,,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,12.76,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,,,,,
bee_product_national_annual,,,,,,,,,7699630,,,,,,6,,263158,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,112.4,,,,,,,,,,,,,144430,,,,,,,,46.1,123400,0.89,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267830,,,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,12.85,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,,,,,
bee_product_national_annual,,,,,,,,,7900720,,,,,,6,,260513,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,148586,,,,,,,,48.5,140200,0.89,12500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288786,,,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,12.92,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,,,,,
bee_product_national_annual,,,,,,,,,8101530,,,,,,7,,258000,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,125.5,,,,,,,,,,,,,163187,,,,,,,,45.2,134800,0.88,11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297987,,,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,13,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,,,,,
bee_product_national_annual,,,,,,,,,8338930,,,,,,7,,256098,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,115.1,,,,,27000,,,,,,,,150600,,,,,,,,48.6,142600,0.88,12500,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,293200,,,35.2,,,,,,,53000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,22,,3.8,,,,13.08,,5850,7150,,,4150,,,,,26000,,50,90,,,,,,4,8000,,,,,,,,,15,12,30,10,3,8,,,,,,,,,,90,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,2005,,,,,
bee_product_national_annual,,,,,,,,,8480750,,,,,,8,,254762,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,137.3,,,,,57700,,,,,,,,180378,,,,,,,,46.6,157200,0.86,13500,,,,,,,,,,,,,,,,,,,,,,,,,,,,29200,,,,,,,337578,,,39.8,,,,,,,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,65.9,,,,13.14,,11000,,,,4750,,,,,28500,,,100,,,,,,4.3,8500,,,,,,,,,16,13,32,11,3,9,,,,,,,,,,100,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,,,,
bee_product_national_annual,,,,,,,,,8573050,,,,,,8,,253488,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,142.8,,,,,62300,,,,,,,,188600,,,,,,,,46.7,165400,0.86,14200,,,,,,,,,,,,,,,,,,,,,,,,,,,,31800,,,,,,,354000,,,41.3,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,65.8,,,,13.21,,9000,,,,4500,,,,,30500,,,110,,,,,,4.5,9000,,,,,,,,,18,14,35,12,3.1,10,,,,,,,,,,110,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,
bee_product_national_annual,,,,,,,,,8771200,,,,,,9,,254545,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,184.6,,,,,68100,,,,,,,,245119,,,,,,,,39.8,162100,0.96,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,34600,,,,,,,407219,,,46.4,,,,,,,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,66.1,,,,13.28,,12000,,,,5000,,,,,33500,,,120,,,,,,4.8,9500,,,,,,,,,20,16,38,14,3.3,12,,,,,,,,,,120,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,2008,,,,,
bee_product_national_annual,,,,,,,,,8827150,,,,,,10,,261364,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,173.6,,,,,35500,,,,,,,,231800,,,,,,,,42.3,170200,0.95,16200,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,,,,,,,402000,,,45.5,,,,,,,72400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,,30,,4.1,,,,13.35,,14000,,,,5500,,,,,36900,,70,130,,,,,,5,10000,,,,,,,,,22,18,40,15,3.6,13,,,,,,,,,,135,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,2009,,,,,
bee_product_national_annual,,,,,,,,,8897730,,,,,,10,,268182,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,174.2,,,,,39000,,,,,,,,233549,,,,,,,,42.9,175600,1.01,17800,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9,,,,,,,409149,,,46,,,,,,,78900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,,32,,4.4,,,,13.41,,16000,,11000,,6000,,,,,39900,,85,140,,,,,,6,12000,,,,,,,,,25,20,45,18,3.3,15,,,,,,,,,,140,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80,,,2010,,,,,
bee_product_national_annual,,,,,,,,,8953870,,,,,,11,,268889,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,203.6,,,,,43000,,,,,,,,274189,,,,,,,,38.5,171900,1.06,18200,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,,,,,,446089,,,49.8,,,,,,,87000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,35,,4.6,,,,13.47,,17500,11000,11000,,6500,,,,,44000,,100,150,,,,,,6.5,13000,,,,,,,,,28,22,50,20,3.4,16,,,,,,,,,,150,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90,,,2011,,,,,
bee_product_national_annual,,,,,,,,,8987204,,,,,,12,,269565,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,209.8,,,,,45600,,,,,,,,284003,,,,,,,,38.6,178200,1.09,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,,,,,,462203,,,51.4,,,,,,,93000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,38,,4.8,,,,13.54,,18500,12000,12000,,6500,,,,,47400,,120,160,,,,,,6.8,13500,,,,,,,,,30,25,55,22,3.7,18,,,,,,,,,,160,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,2012,,,,,
bee_product_national_annual,,,,,,,,,9020000,,,,,,12,,270213,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,186.7,,,,,47500,,,,,,,,254100,,,,,,,,41.8,182500,1.12,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,,,,,,,436600,,,48.4,,,,,,,96200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,44,40,,5.0,,,,13.61,,19500,12000,13500,,6250,,,,,48700,,140,170,,,,,,7,14000,,,,,,,,,32,26,58,23,3.7,18,,,,,,,,,,170,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2013,,,,,
bee_product_national_annual,,,,,,,,,9075000,,,,,,13,,270833,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,210.5,,,,,51000,,,,,,,,287986,,,,,,,,39.3,186800,1.17,21800,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3,,,,,,,474786,,,52.3,,,,,,,104000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,37.5,42,,5.0,,,,13.68,,17500,13000,16000,,6000,,,,,53000,,283.5,180,,,,,,7.3,14500,,,,,,,,,33,27,60,24,3.7,19,,,,,,,,,,107.5,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10,,,2014,,,,,
bee_product_national_annual,,,,,,,,,9129857,,,,,,14,,277083,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,213.5,,,,,55000,,,,,,,,293600,,,,,,,,38.0,179600,1.20,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,473200,,,51.8,,,,,,,112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,45,,5.4,,,,13.75,,16000,14000,17500,,7000,,,,,57000,,260,200,,,,,,7.5,15000,,,,,,,,,35,28,65,25,3.7,20,,,,,,,,,,115,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20,,,2015,,,,,
bee_product_national_annual,,,,,,,,,9184254,,,,,,15,,277551,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,281.8,,,,,54900,,,,,,,,389675,,,,,,,,30.8,173200,1.21,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,,,,,,,562875,,,61.3,,,,,,,119100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,48,,5.5,,,,13.83,,14500,13500,19000,,10000,,,,,64200,,240,210,,,,,,7.3,14500,,,,,,,,,36,30,68,26,4.1,20,,,,,,,,,,125,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,2016,,,,,
bee_product_national_annual,,,,,,,,,9238330,,,,,,16,,278000,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,268.8,,,,,52500,,,,,,,,373644,,,,,,,,31.1,168900,1.21,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,,,,,,,542543.6,,,58.7,,,,,,,103500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,50,,6.8,,,,13.90,,17000,14000,14000,,8000,,,,,51000,,220,220,,,,,,6.5,13000,,,,,,,,,35,30,65,26,4.6,20,,,,,,,,,,135,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10,,,2017,,,,,
bee_product_national_annual,,,,,,,,,9291246,,,,,,17,,284000,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,203.9,,,,,55500,,,,,,,,284382,,,,,,,,37.8,172800,1.23,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9,,,,,,,457181.6,,,49.2,,,,,,,109300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,44,52,,6.9,,,,13.95,,20500,14000,11000,,8750,,,,,53800,,205,230,,,,,,6.8,13500,,,,,,,,,36,32,68,27,4.7,22,,,,,,,,,,140,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,2018,,,,,
bee_product_national_annual,,,,,,,,,9348707,,,,,,18,,284314,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,201.1,,,,,59500,,,,,,,,281561,,,,,,,,37.0,165400,1.20,19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,,,,,,,446960.8,,,47.8,,,,,,,117700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,43,55,,6.8,,,,14,,15000,13500,13000,,8000,,,,,58200,,200,240,,,,,,7,14000,,,,,,,,,38,33,70,28,4.7,22,,,,,,,,,,150,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,2019,,,,,
bee_product_national_annual,,,,,,,,,9360311,,,,,,20,,284615,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,222.5,,,,,65000,,,,,,,,314187,,,,,,,,32.6,152300,1.21,18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,,,,,,,466486.7,,,49.8,,,,,,,128000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,41,55,,6.6,,,,14.12,,12500,12500,12000,,7000,,,,,63000,,190,250,,,,,,6,12000,,,,,,,,,38,34,72,28,5.7,23,,,,,,,,,,140,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,2020,,,,,
bee_product_national_annual,,,,,,,,,9391575,,,,,,22,,290385,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,222.2,,,,,68500,,,,,,,,314000,,,,,,,,33.6,158700,1.25,19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,,,,,,,472700,,,50.3,,,,,,,135500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39,58,,7.0,,,,14.13,,11500,12000,14000,,7500,,,,,67000,,175,260,,,,,,6.3,12500,,,,,,,,,40,35,75,29,5.6,24,,,,,,,,,,130,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10,,,2021,,,,,
