granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,colonies_count,honey_production_kg,yield_kg_per_colony,honey_price_yuan_per_kg,income_honey,income_pollination_service,income_total,cost_total,profit,profit_margin_pct,is_migratory,data_source
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00014,小转地,100,5000.5,50.0,17.7,88271.3,15350.5,103621.8,65920.4,37701.4,36.4,1,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00014,小转地,124,4643.5,37.4,28.3,131411.5,15256.3,146667.8,80612.6,66055.2,45.0,1,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00014,小转地,91,4587.1,50.4,28.5,130916.9,17931.6,148848.5,83209.4,65639.1,44.1,1,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00014,小转地,108,4146.0,38.4,11.6,48098.7,8229.0,56327.7,29511.1,26816.6,47.6,1,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00014,小转地,116,5594.6,48.2,10.2,57035.1,3217.6,60252.7,38594.1,21658.6,35.9,1,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,38,1357.5,35.7,16.2,21977.2,0,21977.2,7782.9,14194.3,64.6,0,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,32,721.4,22.5,14.7,10584.0,0,10584.0,5214.3,5369.7,50.7,0,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,34,1073.3,31.6,20.2,21627.2,0,21627.2,8827.9,12799.3,59.2,0,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,36,1338.0,37.2,12.8,17188.6,0,17188.6,8092.7,9095.9,52.9,0,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,36,1120.7,31.1,17.8,19927.5,0,19927.5,9027.4,10900.1,54.7,0,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,34,1218.8,35.8,18.1,22087.7,0,22087.7,9788.1,12299.6,55.7,0,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,40,1115.1,27.9,28.4,31667.0,0,31667.0,12356.7,19310.3,61.0,0,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,42,1556.7,37.1,30.0,46645.3,0,46645.3,22573.8,24071.5,51.6,0,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,40,982.2,24.6,28.0,27523.5,0,27523.5,12873.8,14649.7,53.2,0,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,45,1302.0,28.9,29.2,38069.9,0,38069.9,13384.9,24685.0,64.8,0,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00015,定地意蜂,45,1754.5,39.0,24.0,42095.2,0,42095.2,15053.9,27041.3,64.2,0,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,37,1538.1,41.6,28.6,44005.1,0,44005.1,21385.4,22619.7,51.4,0,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,37,1478.1,39.9,23.7,35071.9,0,35071.9,15369.6,19702.3,56.2,0,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,36,1521.5,42.3,16.8,25554.6,0,25554.6,10623.3,14931.3,58.4,0,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,37,1512.1,40.9,12.0,18142.0,0,18142.0,7555.1,10586.9,58.4,0,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,36,836.2,23.2,21.9,18312.1,0,18312.1,6545.3,11766.8,64.3,0,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,36,1388.8,38.6,23.5,32611.0,0,32611.0,14563.6,18047.4,55.3,0,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,41,1503.1,36.7,26.6,39959.4,0,39959.4,14274.4,25685.0,64.3,0,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,44,1196.6,27.2,23.6,28180.8,0,28180.8,10777.3,17403.5,61.8,0,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,35,1331.2,38.0,14.1,18723.7,0,18723.7,9073.3,9650.4,51.5,0,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,32,861.9,26.9,12.5,10792.0,0,10792.0,3828.1,6963.9,64.5,0,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00016,定地意蜂,33,697.6,21.1,22.2,15508.7,0,15508.7,7689.9,7818.8,50.4,0,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,36,989.9,27.5,22.3,22043.7,0,22043.7,8025.4,14018.3,63.6,0,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,34,1235.9,36.3,27.6,34123.2,0,34123.2,15099.2,19024.0,55.8,0,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,34,1143.6,33.6,16.9,19352.2,0,19352.2,8950.5,10401.7,53.7,0,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,34,1263.1,37.2,16.8,21231.9,0,21231.9,7576.7,13655.2,64.3,0,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,34,708.3,20.8,18.2,12856.5,0,12856.5,5438.7,7417.8,57.7,0,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,37,752.1,20.3,10.4,7810.1,0,7810.1,3402.7,4407.4,56.4,0,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,38,1623.4,42.7,20.9,34010.2,0,34010.2,12279.5,21730.7,63.9,0,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,34,1053.3,31.0,15.3,16068.5,0,16068.5,7499.9,8568.6,53.3,0,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,41,1841.0,44.9,20.0,36855.1,0,36855.1,16738.0,20117.1,54.6,0,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,29,1225.1,42.2,14.4,17587.6,0,17587.6,6667.1,10920.5,62.1,0,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00017,定地意蜂,43,1189.8,27.7,24.0,28528.8,0,28528.8,14206.8,14322.0,50.2,0,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00018,小转地,67,2832.1,42.3,17.5,49673.7,7739.7,57413.4,30060.3,27353.1,47.6,1,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00018,小转地,62,2197.8,35.4,22.7,49797.0,7628.7,57425.7,29340.6,28085.1,48.9,1,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00018,小转地,62,2448.2,39.5,15.1,36972.9,6013.1,42986.0,22677.1,20308.9,47.2,1,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00018,小转地,62,2692.7,43.4,13.7,36823.8,2189.2,39013.0,20599.5,18413.5,47.2,1,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00018,小转地,64,3043.9,47.6,13.0,39537.3,5851.9,45389.2,24789.6,20599.6,45.4,1,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00018,小转地,66,2095.1,31.7,24.7,51842.4,2912.7,54755.1,27704.7,27050.4,49.4,1,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00018,小转地,69,2797.5,40.5,23.5,65840.1,6164.8,72004.9,36063.1,35941.8,49.9,1,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00018,小转地,69,3003.2,43.5,28.3,84901.9,9543.1,94445.0,50664.7,43780.3,46.4,1,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00018,小转地,56,2944.0,52.6,11.8,34644.2,3395.3,38039.5,20274.7,17764.8,46.7,1,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00018,小转地,54,2872.1,53.2,15.6,44896.1,5996.9,50893.0,32757.4,18135.6,35.6,1,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00018,小转地,81,3354.5,41.4,25.1,84146.8,14803.1,98949.9,57734.5,41215.4,41.7,1,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,30,679.0,22.6,11.8,7981.3,0,7981.3,2705.8,5275.5,66.1,0,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,33,501.6,15.2,13.3,6696.2,0,6696.2,1720.7,4975.5,74.3,0,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,33,398.8,12.1,23.4,9340.2,0,9340.2,3571.2,5769.0,61.8,0,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,35,806.4,23.0,12.8,10345.6,0,10345.6,3160.6,7185.0,69.4,0,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,35,326.3,9.3,19.2,6277.6,0,6277.6,2005.7,4271.9,68.0,0,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,33,598.3,18.1,10.0,5996.1,0,5996.1,1899.2,4096.9,68.3,0,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,32,443.3,13.9,13.2,5870.2,0,5870.2,2096.0,3774.2,64.3,0,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,36,398.7,11.1,18.6,7427.4,0,7427.4,2923.5,4503.9,60.6,0,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,31,667.1,21.5,24.5,16351.4,0,16351.4,4507.1,11844.3,72.4,0,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,34,798.2,23.5,25.7,20524.5,0,20524.5,6739.0,13785.5,67.2,0,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00019,定地中蜂,45,912.9,20.3,23.7,21661.2,0,21661.2,7252.9,14408.3,66.5,0,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,18,298.0,16.6,14.2,4240.2,0,4240.2,1296.3,2943.9,69.4,0,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,20,187.7,9.4,21.8,4086.4,0,4086.4,1213.4,2873.0,70.3,0,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,20,394.7,19.7,19.4,7660.7,0,7660.7,2724.1,4936.6,64.4,0,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,21,366.5,17.5,10.9,3990.9,0,3990.9,1027.9,2963.0,74.2,0,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,22,303.0,13.8,14.7,4462.2,0,4462.2,1473.6,2988.6,67.0,0,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,22,401.8,18.3,14.3,5753.4,0,5753.4,1910.8,3842.6,66.8,0,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,21,504.5,24.0,20.2,10176.0,0,10176.0,3432.2,6743.8,66.3,0,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,24,519.9,21.7,15.5,8070.0,0,8070.0,3181.3,4888.7,60.6,0,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,20,178.2,8.9,11.9,2124.1,0,2124.1,694.8,1429.3,67.3,0,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,18,374.7,20.8,13.3,4964.9,0,4964.9,1281.4,3683.5,74.2,0,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00020,定地中蜂,23,424.5,18.5,20.7,8801.2,0,8801.2,3025.8,5775.4,65.6,0,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00021,小转地,71,2406.0,33.9,15.0,36184.4,3050.2,39234.6,22485.0,16749.6,42.7,1,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00021,小转地,78,2752.3,35.3,12.6,34771.4,4964.2,39735.6,22996.4,16739.2,42.1,1,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00021,小转地,78,3161.8,40.5,29.1,91912.7,8647.2,100559.9,59367.2,41192.7,41.0,1,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00021,小转地,77,2329.7,30.3,12.5,29192.7,3709.0,32901.7,16515.2,16386.5,49.8,1,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00021,小转地,74,2604.5,35.2,11.0,28686.4,4814.4,33500.8,20247.3,13253.5,39.6,1,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00021,小转地,75,2496.0,33.3,24.3,60749.6,6735.2,67484.8,42351.6,25133.2,37.2,1,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00021,小转地,72,3736.5,51.9,14.9,55576.6,7707.0,63283.6,32035.1,31248.5,49.4,1,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00021,小转地,86,2860.9,33.3,11.9,33961.0,3096.0,37057.0,18789.9,18267.1,49.3,1,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00021,小转地,73,2549.6,34.9,23.6,60281.8,9206.3,69488.1,38334.2,31153.9,44.8,1,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00021,小转地,92,3290.9,35.8,26.6,87417.9,9250.4,96668.3,53494.2,43174.1,44.7,1,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00021,小转地,99,3207.5,32.4,20.7,66540.8,4489.2,71030.0,36271.9,34758.1,48.9,1,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,137,5163.5,37.7,23.7,122130.8,18458.8,140589.6,97954.7,42634.9,30.3,1,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,168,7384.6,44.0,27.3,201627.5,11529.1,213156.6,147447.6,65709.0,30.8,1,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,158,10060.4,63.7,14.4,144501.5,24389.8,168891.3,93629.2,75262.1,44.6,1,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,161,10297.7,64.0,20.8,214441.8,18038.3,232480.1,149487.8,82992.3,35.7,1,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,161,6363.5,39.5,11.6,73964.2,11728.1,85692.3,59199.1,26493.2,30.9,1,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,162,5738.0,35.4,11.1,63792.5,6354.3,70146.8,47890.6,22256.2,31.7,1,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,183,8698.1,47.5,29.4,255674.1,25078.4,280752.5,194591.5,86161.0,30.7,1,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,186,6736.4,36.2,14.7,98872.6,9707.0,108579.6,62210.2,46369.4,42.7,1,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,173,10228.7,59.1,17.2,176353.2,10470.4,186823.6,119040.6,67783.0,36.3,1,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,192,11231.4,58.5,16.0,179815.4,10187.5,190002.9,132013.4,57989.5,30.5,1,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00022,大转地意蜂,162,6624.2,40.9,16.1,106804.6,15540.4,122345.0,80453.1,41891.9,34.2,1,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,40,760.1,19.0,17.5,13331.1,0,13331.1,4239.9,9091.2,68.2,0,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,38,413.1,10.9,12.7,5243.8,0,5243.8,2004.8,3239.0,61.8,0,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,37,481.9,13.0,12.9,6234.4,0,6234.4,1761.0,4473.4,71.8,0,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,37,382.5,10.3,26.6,10164.9,0,10164.9,3065.0,7099.9,69.8,0,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,37,733.4,19.8,15.3,11243.8,0,11243.8,3066.1,8177.7,72.7,0,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,38,853.2,22.5,22.7,19388.7,0,19388.7,7624.5,11764.2,60.7,0,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,38,622.5,16.4,29.7,18504.8,0,18504.8,7264.2,11240.6,60.7,0,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,39,802.6,20.6,28.6,22959.3,0,22959.3,6247.9,16711.4,72.8,0,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,35,465.1,13.3,26.4,12284.8,0,12284.8,3227.2,9057.6,73.7,0,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,41,803.8,19.6,15.3,12276.8,0,12276.8,3439.4,8837.4,72.0,0,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00023,定地中蜂,36,434.5,12.1,12.7,5509.3,0,5509.3,2175.4,3333.9,60.5,0,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,50,1233.3,24.7,17.3,21351.7,0,21351.7,7657.6,13694.1,64.1,0,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,57,1460.5,25.6,15.2,22221.3,0,22221.3,8451.8,13769.5,62.0,0,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,56,2252.5,40.2,14.8,33376.9,0,33376.9,12075.9,21301.0,63.8,0,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,59,2431.3,41.2,20.6,50036.3,0,50036.3,20557.4,29478.9,58.9,0,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,58,2202.2,38.0,17.4,38309.2,0,38309.2,16091.2,22218.0,58.0,0,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,62,2660.0,42.9,21.3,56589.7,0,56589.7,22086.1,34503.6,61.0,0,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,58,1817.6,31.3,21.7,39508.3,0,39508.3,19131.4,20376.9,51.6,0,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,66,1762.6,26.7,25.4,44843.7,0,44843.7,21759.2,23084.5,51.5,0,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,65,2838.9,43.7,17.2,48857.0,0,48857.0,18858.3,29998.7,61.4,0,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,58,1844.7,31.8,27.1,50074.2,0,50074.2,20478.1,29596.1,59.1,0,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00024,定地意蜂,77,2684.7,34.9,20.1,53843.8,0,53843.8,26617.2,27226.6,50.6,0,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,239,10375.2,43.4,11.6,120161.1,11065.8,131226.9,79456.7,51770.2,39.5,1,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,224,13943.5,62.2,21.5,299140.1,49723.3,348863.4,240899.6,107963.8,30.9,1,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,220,9721.9,44.2,11.8,114239.8,10499.2,124739.0,82834.5,41904.5,33.6,1,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,230,10279.4,44.7,28.8,296036.7,35683.7,331720.4,202203.9,129516.5,39.0,1,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,238,9627.5,40.5,27.1,260606.5,20811.7,281418.2,173910.8,107507.4,38.2,1,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,252,9853.5,39.1,17.4,171045.5,23709.6,194755.1,135957.5,58797.6,30.2,1,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,223,10379.4,46.5,28.7,297499.6,25375.2,322874.8,225900.8,96974.0,30.0,1,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,272,14829.4,54.5,21.7,321359.4,25974.0,347333.4,237780.7,109552.7,31.5,1,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,282,16778.3,59.5,16.0,268787.5,23905.2,292692.7,174544.9,118147.8,40.4,1,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,267,9792.3,36.7,21.3,208883.7,16206.8,225090.5,149808.5,75282.0,33.4,1,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00025,大转地意蜂,210,13404.6,63.8,23.6,316528.1,17294.4,333822.5,210349.5,123473.0,37.0,1,farm_micro_simulation
farm_year,2015,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,212,12647.6,59.7,28.4,359129.2,24641.5,383770.7,217996.0,165774.7,43.2,1,farm_micro_simulation
farm_year,2016,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,246,12661.5,51.5,11.8,150007.9,25082.2,175090.1,103675.7,71414.4,40.8,1,farm_micro_simulation
farm_year,2017,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,250,11470.6,45.9,29.4,337112.0,28493.9,365605.9,250235.0,115370.9,31.6,1,farm_micro_simulation
farm_year,2018,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,246,15295.1,62.2,26.0,396911.1,32635.3,429546.4,290640.2,138906.2,32.3,1,farm_micro_simulation
farm_year,2019,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,251,13895.7,55.4,11.0,152466.2,16888.4,169354.6,109474.6,59880.0,35.4,1,farm_micro_simulation
farm_year,2020,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,237,12903.0,54.4,26.3,339572.9,18827.3,358400.2,225561.1,132839.1,37.1,1,farm_micro_simulation
farm_year,2021,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,270,16540.0,61.3,26.4,436773.7,34017.7,470791.4,290340.1,180451.3,38.3,1,farm_micro_simulation
farm_year,2022,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,252,13184.4,52.3,18.0,237399.6,21315.9,258715.5,149601.0,109114.5,42.2,1,farm_micro_simulation
farm_year,2023,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,255,9777.8,38.3,28.2,275934.7,35704.7,311639.4,173582.0,138057.4,44.3,1,farm_micro_simulation
farm_year,2024,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,291,16298.3,56.0,26.3,428740.2,64840.3,493580.5,340503.6,153076.9,31.0,1,farm_micro_simulation
farm_year,2025,四川,30.5728,104.0668,西南,,FARM00026,大转地意蜂,203,12753.9,62.8,17.3,221277.0,28727.4,250004.4,162188.6,87815.8,35.1,1,farm_micro_simulation
