granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,bee_colonies_10k,colonies_share_pct,honey_production_tonnes,yield_kg_per_colony,beekeeper_households,migratory_ratio,colonies_per_household,income_total_est,cost_total_est,honey_price_yuan_per_tonne,sugar_price_yuan_per_tonne,rapeseed_area_1000ha,pesticide_use_10000tonnes,temp_anomaly_c,precip_change_pct,extreme_heat_days,flowering_advance_days,western_bee_pct,chinese_bee_pct,price_royal_jelly_yuan_per_kg,price_pollen_yuan_per_kg,purchase_price_yuan_per_tonne,retail_rape_yuan_per_jin,avg_retail_yuan_per_jin,data_source
province_year,2014,辽宁,41.8057,123.4315,东北,,,,123293.79,1.36,6450.5,49.8,51372411,0.246,24.0,120972.2,54634.7,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,吉林,43.8961,125.3265,东北,,,,103953.59,1.15,5438.6,81.1,43313993,0.295,24.0,110868.8,41629.7,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,黑龙江,45.8038,126.535,东北,,,,66481.94,0.73,3478.2,48.3,27700810,0.276,24.0,86831.7,60833.6,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,上海,31.2304,121.4737,华东,,,,7252.58,0.08,379.4,49.1,3021906,0.236,24.0,85734.1,54242.7,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,江苏,32.0603,118.7969,华东,,,,160765.43,1.77,8410.9,49.4,66985595,0.342,24.0,131062.9,56467.0,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,浙江,30.2741,120.1551,华东,,,,1527875.96,16.84,79935.4,67.5,636614981,0.309,24.0,115021.2,46240.5,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,安徽,31.8206,117.2272,华东,,,,275597.88,3.04,14418.7,59.8,114832449,0.411,24.0,132367.6,56693.5,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,福建,26.0745,119.2965,华东,,,,303399.42,3.34,15873.3,49.0,126416424,0.182,24.0,117362.4,45420.5,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,江西,28.6829,115.858,华东,,,,256257.68,2.82,13406.9,73.7,106774031,0.231,24.0,102694.5,41870.9,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,山东,36.6516,117.1201,华东,,,,209115.93,2.3,10940.5,52.9,87131639,0.33,24.0,116241.1,40276.9,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,河南,34.7466,113.6254,华中,,,,749432.83,8.26,39208.8,80.1,312263677,0.377,24.0,87929.4,53377.9,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,湖北,30.5928,114.3055,华中,,,,293729.32,3.24,15367.3,52.8,122387215,0.385,24.0,76075.4,47067.2,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,湖南,28.2282,112.9388,华中,,,,455703.51,5.02,23841.5,55.7,189876462,0.209,24.0,120895.8,37027.5,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,广东,23.1291,113.2644,华南,,,,236917.47,2.61,12395.1,53.1,98715614,0.263,24.0,98191.0,59901.8,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,广西,22.817,108.3665,华南,,,,199445.83,2.2,10434.6,89.7,83102430,0.264,24.0,85246.1,60612.3,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,海南,20.044,110.3508,华南,,,,14505.15,0.16,758.9,49.5,6043813,0.289,24.0,129455.3,39100.7,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,重庆,29.4316,106.9123,西南,,,,398891.67,4.4,20869.2,53.5,166204860,0.272,24.0,117922.5,59942.1,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,四川,30.5728,104.0668,西南,,,,1641499.64,18.09,85880.0,58.8,683958184,0.317,24.0,127852.1,41224.4,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,贵州,26.6477,106.6302,西南,,,,578997.3,6.38,30292.0,50.2,241248873,0.272,24.0,97572.5,49086.4,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,云南,25.0389,102.7183,西南,,,,892066.82,9.83,46671.2,50.6,371694506,0.267,24.0,130584.9,58467.9,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,西藏,29.65,91.1,西南,,,,3626.29,0.04,189.7,44.6,1510953,0.277,24.0,79495.6,61081.6,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,陕西,34.3416,108.9398,西北,,,,265927.78,2.93,13912.8,48.9,110803240,0.338,24.0,106702.0,49050.2,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,甘肃,36.0613,103.834,西北,,,,246587.58,2.72,12901.0,50.7,102744822,0.319,24.0,102004.5,41643.2,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,青海,36.6173,101.7782,西北,,,,4835.05,0.05,253.0,46.2,2014604,0.218,24.0,101436.3,43228.7,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,宁夏,38.472,106.2589,西北,,,,6043.81,0.07,316.2,47.4,2518255,0.301,24.0,122143.9,50867.4,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,新疆,43.7928,87.617,西北,,,,76152.05,0.84,3984.1,56.3,31730018,0.22,24.0,126223.5,58967.3,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2015,北京,39.9042,116.4074,华北,,,,9756.56,0.11,12.5,1.4,4065235,0.269,24.0,84228.8,57268.4,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,天津,39.1252,117.1908,华北,,,,6097.85,0.07,7.8,1.2,2540772,0.214,24.0,100146.0,46148.4,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,河北,38.0455,114.502,华北,,,,153665.89,1.68,197.4,1.2,64027454,0.228,24.0,129052.4,64786.5,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,山西,37.8706,112.5489,华北,,,,134152.76,1.47,172.3,1.2,55896984,0.299,24.0,79168.5,56857.2,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,内蒙古,40.8422,111.7498,华北,,,,57319.82,0.63,73.6,1.4,23883256,0.203,24.0,86344.7,47699.7,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,辽宁,41.8057,123.4315,东北,,,,124396.2,1.36,159.8,1.3,51831749,0.267,24.0,138552.0,58173.9,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,吉林,43.8961,125.3265,东北,,,,104883.07,1.15,134.7,1.7,43701278,0.211,24.0,139964.0,47389.0,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,黑龙江,45.8038,126.535,东北,,,,67076.38,0.73,86.2,1.3,27948492,0.226,24.0,87375.8,43644.1,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,上海,31.2304,121.4737,华东,,,,7317.42,0.08,9.4,1.4,3048926,0.282,24.0,106344.8,54099.8,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,江苏,32.0603,118.7969,华东,,,,162202.89,1.78,208.3,1.3,67584535,0.37,24.0,123027.1,45366.1,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,浙江,30.2741,120.1551,华东,,,,1541537.2,16.88,1979.9,1.7,642307166,0.401,24.0,137074.7,41761.4,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,安徽,31.8206,117.2272,华东,,,,278062.09,3.05,357.1,1.3,115859204,0.394,24.0,83648.5,54494.1,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,福建,26.0745,119.2965,华东,,,,306112.21,3.35,393.2,1.1,127546755,0.214,24.0,112368.7,54719.3,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,江西,28.6829,115.858,华东,,,,258548.96,2.83,332.1,1.6,107728733,0.242,24.0,113367.0,42668.7,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,山东,36.6516,117.1201,华东,,,,210985.71,2.31,271.0,1.2,87910711,0.278,24.0,84511.3,53073.9,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,河南,34.7466,113.6254,华中,,,,756133.75,8.28,971.1,2.2,315055730,0.357,24.0,112890.3,51659.5,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,湖北,30.5928,114.3055,华中,,,,296355.65,3.25,380.6,1.1,123481520,0.358,24.0,132624.7,58694.6,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,湖南,28.2282,112.9388,华中,,,,459778.1,5.04,590.5,1.3,191574210,0.312,24.0,128518.1,54867.4,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,广东,23.1291,113.2644,华南,,,,239035.83,2.62,307.0,1.1,99598263,0.189,24.0,82684.7,65844.9,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,广西,22.817,108.3665,华南,,,,201229.14,2.2,258.5,2.3,83845476,0.204,24.0,141149.7,40437.8,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,海南,20.044,110.3508,华南,,,,14634.85,0.16,18.8,1.3,6097852,0.306,24.0,129863.6,65428.0,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,重庆,29.4316,106.9123,西南,,,,402458.29,4.41,516.9,1.4,167690953,0.255,24.0,145120.0,49697.5,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,四川,30.5728,104.0668,西南,,,,1656176.83,18.14,2127.1,1.4,690073680,0.423,24.0,103643.4,57624.1,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,贵州,26.6477,106.6302,西南,,,,584174.3,6.4,750.3,1.1,243405959,0.213,24.0,122317.5,48781.1,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,云南,25.0389,102.7183,西南,,,,900043.08,9.86,1156.0,0.8,375017950,0.213,24.0,113938.2,58815.5,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,西藏,29.65,91.1,西南,,,,3658.71,0.04,4.7,1.2,1524463,0.195,24.0,79927.8,47476.8,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,陕西,34.3416,108.9398,西北,,,,268305.53,2.94,344.6,1.4,111793968,0.274,24.0,114145.9,61336.7,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,甘肃,36.0613,103.834,西北,,,,248792.4,2.73,319.5,0.8,103663498,0.244,24.0,96923.7,64347.6,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,青海,36.6173,101.7782,西北,,,,4878.28,0.05,6.3,1.4,2032617,0.21,24.0,132796.9,50668.0,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,宁夏,38.472,106.2589,西北,,,,6097.85,0.07,7.8,1.4,2540772,0.323,24.0,79451.4,45040.6,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2015,新疆,43.7928,87.617,西北,,,,76832.95,0.84,98.7,1.1,32013727,0.199,24.0,118571.1,58166.8,15000.0,5200.0,0,178.3,0.9,5.5,16.0,4.0,65.0,35.0,210.0,45.0,15000.0,25.0,28.0,province_panel_simulation
province_year,2016,北京,39.9042,116.4074,华北,,,,9842.87,0.11,603.2,53.0,4017498,0.301,24.5,112115.9,47607.6,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,天津,39.1252,117.1908,华北,,,,6151.79,0.07,377.0,56.1,2510936,0.319,24.5,87403.5,55006.9,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,河北,38.0455,114.502,华北,,,,155025.23,1.69,9501.0,57.4,63275603,0.312,24.5,135644.2,49928.9,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,山西,37.8706,112.5489,华北,,,,135339.49,1.47,8294.5,63.1,55240606,0.291,24.5,106284.7,49458.4,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,内蒙古,40.8422,111.7498,华北,,,,57826.87,0.63,3544.0,54.7,23602804,0.289,24.5,99165.7,49423.8,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,辽宁,41.8057,123.4315,东北,,,,125496.61,1.37,7691.3,53.2,51223107,0.331,24.5,146234.4,66197.8,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,吉林,43.8961,125.3265,东北,,,,105810.87,1.15,6484.8,94.3,43188110,0.256,24.5,118787.1,67864.4,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,黑龙江,45.8038,126.535,东北,,,,67669.74,0.74,4147.3,69.4,27620303,0.291,24.5,139523.6,49924.3,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,上海,31.2304,121.4737,华东,,,,7382.15,0.08,452.4,59.8,3013123,0.215,24.5,110271.8,61883.7,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,江苏,32.0603,118.7969,华东,,,,163637.74,1.78,10028.9,60.8,66790915,0.413,24.5,104860.6,60598.0,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,浙江,30.2741,120.1551,华东,,,,1555173.73,16.93,95311.9,102.0,634764789,0.423,24.5,123558.1,67740.7,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,安徽,31.8206,117.2272,华东,,,,280521.84,3.05,17192.3,62.4,114498711,0.31,24.5,100724.7,46756.6,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,福建,26.0745,119.2965,华东,,,,308820.1,3.36,18926.6,64.0,126049020,0.261,24.5,143906.2,43713.1,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,江西,28.6829,115.858,华东,,,,260836.1,2.84,15985.9,98.5,106463714,0.222,24.5,102554.3,59667.3,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,山东,36.6516,117.1201,华东,,,,212852.1,2.32,13045.1,63.2,86878408,0.32,24.5,96816.1,62083.6,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,河南,34.7466,113.6254,华中,,,,762822.56,8.31,46751.1,98.5,311356146,0.372,24.5,117627.5,65042.1,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,湖北,30.5928,114.3055,华中,,,,298977.23,3.26,18323.4,58.2,122031521,0.43,24.5,84465.7,66900.0,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,湖南,28.2282,112.9388,华中,,,,463845.33,5.05,28427.7,69.8,189324624,0.211,24.5,154799.4,54321.4,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,广东,23.1291,113.2644,华南,,,,241150.36,2.63,14779.4,56.6,98428717,0.222,24.5,97984.5,66295.2,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,广西,22.817,108.3665,华南,,,,203009.23,2.21,12441.8,91.1,82860909,0.306,24.5,110572.1,55823.7,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,海南,20.044,110.3508,华南,,,,14764.31,0.16,904.9,58.7,6026247,0.231,24.5,120015.9,54825.3,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,重庆,29.4316,106.9123,西南,,,,406018.46,4.42,24883.6,53.9,165721819,0.336,24.5,116919.8,64225.6,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,四川,30.5728,104.0668,西南,,,,1670827.48,18.19,102399.9,68.9,681970398,0.345,24.5,112949.4,56616.3,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,贵州,26.6477,106.6302,西南,,,,589341.94,6.42,36119.0,37.4,240547732,0.164,24.5,102004.9,66834.1,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,云南,25.0389,102.7183,西南,,,,908004.92,9.89,55648.9,48.4,370614251,0.197,24.5,94261.3,50229.8,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,西藏,29.65,91.1,西南,,,,3691.08,0.04,226.2,59.1,1506561,0.315,24.5,119050.1,59144.0,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,陕西,34.3416,108.9398,西北,,,,270678.97,2.95,16589.1,64.7,110481213,0.231,24.5,142081.0,67705.7,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,甘肃,36.0613,103.834,西北,,,,250993.23,2.73,15382.6,50.3,102446215,0.265,24.5,95392.0,62997.1,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,青海,36.6173,101.7782,西北,,,,4921.44,0.05,301.6,55.2,2008749,0.298,24.5,118265.1,66343.9,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,宁夏,38.472,106.2589,西北,,,,6151.79,0.07,377.0,62.1,2510936,0.287,24.5,87567.0,42103.5,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2016,新疆,43.7928,87.617,西北,,,,77512.61,0.84,4750.5,67.7,31637801,0.331,24.5,131120.7,62156.1,0,0,0,174.0,0.9,5.5,16.0,4.0,0,0,220.0,48.0,14500.0,26.0,30.0,province_panel_simulation
province_year,2017,北京,39.9042,116.4074,华北,,,,9929.17,0.11,583.1,57.2,3971667,0.315,25.0,86822.0,63014.7,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,天津,39.1252,117.1908,华北,,,,6205.73,0.07,364.4,50.1,2482291,0.267,25.0,95625.8,60464.2,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,河北,38.0455,114.502,华北,,,,156384.39,1.69,9184.1,61.6,62553756,0.282,25.0,102457.0,56753.2,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,山西,37.8706,112.5489,华北,,,,136526.06,1.48,8017.8,50.0,54610422,0.273,25.0,73185.9,57939.9,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,内蒙古,40.8422,111.7498,华北,,,,58333.86,0.63,3425.8,54.7,23333544,0.335,25.0,73514.6,66040.6,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,辽宁,41.8057,123.4315,东北,,,,126596.89,1.37,7434.7,61.8,50638755,0.31,25.0,128946.9,45880.3,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,吉林,43.8961,125.3265,东北,,,,106738.55,1.16,6268.5,68.5,42695420,0.214,25.0,84369.0,57855.3,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,黑龙江,45.8038,126.535,东北,,,,68263.03,0.74,4008.9,64.3,27305211,0.232,25.0,97097.3,53475.6,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,上海,31.2304,121.4737,华东,,,,7446.88,0.08,437.3,57.0,2978750,0.275,25.0,133943.5,49273.2,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,江苏,32.0603,118.7969,华东,,,,165072.41,1.79,9694.3,61.9,66028964,0.412,25.0,113047.0,67327.2,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,浙江,30.2741,120.1551,华东,,,,1568808.49,16.98,92132.1,95.8,627523396,0.303,25.0,96002.3,58604.6,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,安徽,31.8206,117.2272,华东,,,,282981.28,3.06,16618.8,50.9,113192511,0.291,25.0,83092.9,57096.0,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,福建,26.0745,119.2965,华东,,,,311527.64,3.37,18295.2,57.5,124611054,0.243,25.0,107589.7,67319.8,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,江西,28.6829,115.858,华东,,,,263122.94,2.85,15452.5,68.5,105249177,0.27,25.0,75092.5,48861.0,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,山东,36.6516,117.1201,华东,,,,214718.25,2.32,12609.9,65.2,85887300,0.322,25.0,101978.6,44154.3,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,河南,34.7466,113.6254,华中,,,,769510.49,8.33,45191.4,67.6,307804197,0.424,25.0,128297.3,58913.2,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,湖北,30.5928,114.3055,华中,,,,301598.47,3.26,17712.1,50.5,120639387,0.424,25.0,91979.5,70274.9,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
province_year,2017,湖南,28.2282,112.9388,华中,,,,467912.03,5.06,27479.3,60.2,187164810,0.302,25.0,116709.4,54196.4,0,0,0,165.5,0.9,5.5,16.0,4.0,0,0,230.0,50.0,13000.0,26.0,30.0,province_panel_simulation
